Date,QQQ,IDU,SDG,MNA,SGOL,CQQQ,EWJ,EWY
2019-03-07,169.37269592285156,137.68475341796875,55.87918472290039,32.06999969482422,12.39900016784668,47.3955192565918,51.9216423034668,59.7839241027832
2019-03-08,169.11582946777344,138.22518920898438,55.44411849975586,32.029998779296875,12.531000137329102,46.78557586669922,51.83420181274414,59.39247512817383
2019-03-11,172.6331024169922,139.2207794189453,56.226261138916016,32.099998474121094,12.470999717712402,48.375423431396484,52.39772415161133,59.97964859008789
2019-03-12,173.58160400390625,140.13099670410156,56.617332458496094,32.0099983215332,12.550999641418457,48.425418853759766,52.52403259277344,60.322166442871094
2019-03-13,174.88572692871094,140.339599609375,56.95951461791992,32.040000915527344,12.637999534606934,48.53540802001953,52.72806167602539,59.93071746826172
2019-03-14,174.58937072753906,140.1594696044922,57.00840377807617,31.93000030517578,12.493000030517578,47.92546463012695,52.16454315185547,59.54905319213867
2019-03-15,176.2096710205078,140.7568359375,57.291927337646484,31.969999313354492,12.550000190734863,48.685394287109375,52.76692581176758,60.68425369262695
2019-03-18,176.62933349609375,140.22584533691406,57.64389419555664,31.920000076293945,12.560999870300293,49.07535934448242,52.91266632080078,60.86040496826172
2019-03-19,177.2232208251953,138.6423797607422,57.878536224365234,31.889999389648438,12.593999862670898,48.8953742980957,52.93209457397461,60.7234001159668
2019-03-20,177.9259796142578,139.0101776123047,57.86875915527344,31.829999923706055,12.666999816894531,48.23543930053711,52.96124267578125,60.99741744995117
2019-03-21,180.70730590820312,140.45274353027344,57.90786361694336,31.739999771118164,12.62600040435791,48.47541427612305,53.31101608276367,61.5356559753418
2019-03-22,176.73822021484375,141.4367218017578,56.98884963989258,31.700000762939453,12.654999732971191,47.04554748535156,52.73777770996094,59.91114807128906
2019-03-25,176.40170288085938,141.58001708984375,56.72488021850586,31.780000686645508,12.74899959564209,47.60549545288086,52.76692581176758,59.94050216674805
2019-03-26,177.2232208251953,142.544921875,57.222511291503906,31.84000015258789,12.682999610900879,47.71548843383789,53.34988021850586,59.72520446777344
2019-03-27,176.08494567871094,141.58001708984375,57.17070388793945,31.860000610351562,12.621999740600586,47.68548583984375,53.165279388427734,59.06953048706055
2019-03-28,176.4907684326172,140.04193115234375,57.2254524230957,31.790000915527344,12.442000389099121,48.0954475402832,53.194427490234375,59.3826904296875
2019-03-29,177.82699584960938,140.72976684570312,57.68202209472656,31.93000030517578,12.454999923706055,49.10535430908203,53.165279388427734,59.64691925048828
2019-04-01,180.18270874023438,139.87953186035156,58.39768600463867,31.969999313354492,12.406000137329102,50.305240631103516,53.83567428588867,60.82126235961914
2019-04-02,180.86566162109375,139.77444458007812,58.386932373046875,31.989999771118164,12.451000213623047,49.995269775390625,53.466468811035156,60.674468994140625
2019-04-03,181.9049530029297,139.65982055664062,58.96376037597656,32.0,12.432999610900879,50.63520812988281,53.78709411621094,61.809669494628906
2019-04-04,181.83567810058594,139.19171142578125,58.58539581298828,32.029998779296875,12.463000297546387,51.045169830322266,53.7579460144043,61.927101135253906
2019-04-05,182.77597045898438,140.4718475341797,58.933448791503906,32.02000045776367,12.451000213623047,51.88508987426758,53.79680633544922,62.07389831542969
2019-04-08,183.24118041992188,139.46875,58.91487503051758,31.989999771118164,12.508000373840332,51.8450927734375,53.67050552368164,61.68244552612305
2019-04-09,182.59779357910156,139.79354858398438,58.42212677001953,31.959999084472656,12.569999694824219,51.715110778808594,53.379024505615234,61.67266082763672
2019-04-10,183.5777130126953,139.325439453125,58.74475860595703,31.940000534057617,12.607999801635742,51.715110778808594,53.38874053955078,62.13261413574219
2019-04-11,183.14219665527344,140.1183624267578,58.416263580322266,31.809999465942383,12.447999954223633,50.9251823425293,53.22357177734375,61.72159194946289
2019-04-12,183.93405151367188,140.7775421142578,58.7486686706543,31.799999237060547,12.435999870300293,51.66511154174805,53.4956169128418,62.58277893066406
2019-04-15,183.9637451171875,140.71067810058594,58.682186126708984,31.709999084472656,12.413000106811523,50.655208587646484,53.48590087890625,62.52406311035156
2019-04-16,184.59719848632812,138.86688232421875,58.99309158325195,31.670000076293945,12.303000450134277,51.105167388916016,53.699649810791016,62.788291931152344
2019-04-17,185.24057006835938,138.4083251953125,58.82688522338867,31.549999237060547,12.282999992370605,51.46513366699219,53.699649810791016,62.92530059814453
2019-04-18,185.47811889648438,138.55162048339844,58.543357849121094,31.479999542236328,12.286999702453613,51.67510986328125,53.77737808227539,61.9368896484375
2019-04-22,186.00271606445312,138.3701171875,58.56291198730469,31.440000534057617,12.288999557495117,51.45513153076172,53.58306121826172,61.63351821899414
2019-04-23,188.3683319091797,138.92420959472656,58.17184066772461,31.5,12.26099967956543,51.95508575439453,53.88425064086914,61.86838912963867
2019-04-24,187.7744598388672,139.83177185058594,57.7846794128418,31.5,12.29699993133545,51.34514236450195,53.22357177734375,60.27323532104492
2019-04-25,188.53659057617188,140.25210571289062,57.78076934814453,31.5,12.312999725341797,50.625213623046875,53.34016418457031,59.950286865234375
2019-04-26,188.70484924316406,140.5482635498047,57.8902702331543,31.3799991607666,12.395000457763672,50.9251823425293,53.82596206665039,59.82307052612305
2019-04-29,189.0710906982422,139.79354858398438,58.05451965332031,31.34000015258789,12.336999893188477,50.94518280029297,54.03970718383789,60.74297332763672
2019-04-30,187.60617065429688,141.99082946777344,58.21094512939453,31.469999313354492,12.37399959564209,51.12516403198242,53.84539031982422,60.165584564208984
2019-05-01,187.0023956298828,140.5482635498047,57.77099609375,31.579999923706055,12.295000076293945,50.90518569946289,53.66078567504883,59.69585037231445
2019-05-02,186.19078063964844,140.30943298339844,57.64487075805664,31.649999618530273,12.25100040435791,50.76519775390625,53.68022155761719,60.106868743896484
2019-05-03,189.16017150878906,141.17880249023438,58.074073791503906,31.719999313354492,12.314000129699707,51.755104064941406,54.37004470825195,60.126441955566406
2019-05-06,188.0021209716797,140.35719299316406,57.6761589050293,31.860000610351562,12.34000015258789,49.91527557373047,53.81624221801758,59.079315185546875
2019-05-07,184.33987426757812,139.94642639160156,56.739540100097656,31.899999618530273,12.380999565124512,48.19544219970703,52.834938049316406,58.03219223022461
2019-05-08,183.87464904785156,137.9115447998047,56.72488021850586,31.84000015258789,12.345999717712402,48.04545593261719,52.514312744140625,58.1692008972168
2019-05-09,182.8848419189453,137.86378479003906,56.04050064086914,31.65999984741211,12.375,47.64549255371094,52.174259185791016,56.32939529418945
2019-05-10,183.1125030517578,140.25210571289062,56.17737579345703,31.799999237060547,12.395999908447266,47.995460510253906,52.53374481201172,56.51533126831055
2019-05-13,176.7580108642578,141.77105712890625,55.14104080200195,31.729999542236328,12.524999618530273,45.915653228759766,51.348411560058594,54.421085357666016
2019-05-14,178.69801330566406,140.7489013671875,55.58099365234375,31.760000228881836,12.49899959564209,46.90556335449219,52.0673828125,55.262699127197266
2019-05-15,181.2219696044922,140.57691955566406,55.8371467590332,31.729999542236328,12.494999885559082,47.62549591064453,52.14510726928711,55.5464973449707
2019-05-16,183.043212890625,141.4271697998047,56.11773681640625,31.59000015258789,12.406000137329102,47.595497131347656,52.35886001586914,54.77338790893555
2019-05-17,181.17250061035156,142.16278076171875,55.41478729248047,31.56999969482422,12.317000389099121,45.345706939697266,52.16454315185547,54.08835220336914
2019-05-20,178.11404418945312,142.3538360595703,54.78516387939453,31.6200008392334,12.319999694824219,43.48588943481445,51.88278579711914,53.89262771606445
2019-05-21,179.974853515625,142.5066680908203,55.35612869262695,31.75,12.288000106811523,44.475791931152344,52.24226760864258,54.58744812011719
2019-05-22,179.17311096191406,143.50025939941406,55.05500411987305,31.690000534057617,12.272000312805176,44.18581771850586,51.81477355957031,54.695098876953125
2019-05-23,176.43138122558594,144.5797576904297,54.45079803466797,31.729999542236328,12.369999885559082,42.505977630615234,51.4261360168457,54.176429748535156
2019-05-24,176.34228515625,144.379150390625,55.209476470947266,31.760000228881836,12.383999824523926,42.14601516723633,52.222835540771484,54.22536087036133
2019-05-28,175.67913818359375,142.10548400878906,54.730411529541016,31.760000228881836,12.333000183105469,42.34599304199219,51.78562545776367,54.2742919921875
2019-05-29,174.2340087890625,140.07058715820312,54.26112747192383,31.829999923706055,12.34000015258789,42.62596893310547,51.542728424072266,53.74583435058594
2019-05-30,174.9664764404297,139.8604278564453,54.353031158447266,31.81999969482422,12.42300033569336,42.49597930908203,51.775909423828125,54.401512145996094
2019-05-31,172.1752471923828,140.59603881835938,54.065589904785156,31.84000015258789,12.592000007629395,42.246002197265625,51.22210693359375,54.38193893432617
2019-06-03,168.38430786132812,142.17233276367188,54.4449348449707,31.81999969482422,12.779000282287598,42.126014709472656,51.523292541503906,55.409488677978516
2019-06-04,173.12545776367188,142.21055603027344,55.09215545654297,31.969999313354492,12.78600025177002,42.40598678588867,52.11595916748047,55.800941467285156
2019-06-05,174.41220092773438,145.26760864257812,55.317020416259766,31.940000534057617,12.8100004196167,42.15601348876953,52.14510726928711,55.243125915527344
2019-06-06,175.79791259765625,146.07008361816406,55.6230354309082,31.889999389648438,12.854000091552734,42.05602264404297,52.203407287597656,55.243125915527344
2019-06-07,179.19290161132812,144.9810028076172,56.079612731933594,31.829999923706055,12.928000450134277,42.865943908691406,52.834938049316406,55.74222183227539
2019-06-10,181.2813720703125,144.03521728515625,56.41202163696289,31.690000534057617,12.803999900817871,43.94584274291992,53.07783508300781,56.251102447509766
2019-06-11,181.5288543701172,143.15634155273438,56.66719055175781,31.68000030517578,12.793999671936035,44.665771484375,53.25271987915039,56.72084045410156
2019-06-12,180.47962951660156,145.0001220703125,56.50489807128906,31.68000030517578,12.83899974822998,43.53588104248047,52.66004943847656,56.143455505371094
2019-06-13,181.5486297607422,145.28671264648438,56.571380615234375,31.690000534057617,12.92300033569336,43.66586685180664,52.60175704956055,55.840084075927734
2019-06-14,180.77659606933594,146.64328002929688,56.31425094604492,31.670000076293945,12.925999641418457,42.8359489440918,52.465736389160156,55.43885040283203
2019-06-17,181.86538696289062,146.18128967285156,56.635032653808594,31.719999313354492,12.913999557495117,43.01593017578125,52.619659423828125,55.6737174987793
2019-06-18,184.50811767578125,145.79629516601562,57.01996994018555,31.709999084472656,12.975000381469727,44.67577362060547,52.93339920043945,57.04378890991211
2019-06-19,185.20098876953125,147.009033203125,57.34568405151367,31.799999237060547,13.0600004196167,44.915748596191406,53.40400695800781,57.44502258300781
2019-06-20,186.92323303222656,147.72125244140625,57.76023483276367,31.719999313354492,13.390999794006348,45.64568328857422,53.92363357543945,58.355140686035156
2019-06-21,186.64608764648438,148.38536071777344,57.46412658691406,31.81999969482422,13.484000205993652,45.095733642578125,53.394203186035156,58.090911865234375
2019-06-24,186.65203857421875,148.38536071777344,57.62205123901367,31.559999465942383,13.680999755859375,44.93574905395508,53.394203186035156,58.208343505859375
2019-06-25,183.4479217529297,147.51914978027344,56.990360260009766,31.510000228881836,13.706999778747559,43.7458610534668,53.15890121459961,57.94411849975586
2019-06-26,184.301025390625,144.3140869140625,56.921268463134766,31.459999084472656,13.581999778747559,44.65577697753906,53.080467224121094,58.482357025146484
2019-06-27,185.00534057617188,144.45846557617188,56.67451095581055,31.489999771118164,13.571000099182129,45.4756965637207,53.29616165161133,58.82487869262695
2019-06-28,185.24343872070312,145.1321563720703,56.9311408996582,31.549999237060547,13.600000381469727,45.345706939697266,53.51185607910156,58.59000778198242
2019-07-01,187.74322509765625,144.86270141601562,57.60724639892578,31.540000915527344,13.338000297546387,46.975555419921875,54.276588439941406,58.364925384521484
2019-07-02,188.48721313476562,146.58554077148438,57.72075271606445,31.56999969482422,13.621999740600586,46.56559371948242,54.44326400756836,57.93433380126953
2019-07-03,189.90576171875,147.6538848876953,58.23400115966797,31.56999969482422,13.654000282287598,46.21562957763672,54.600128173828125,56.93613815307617
2019-07-05,189.5188751220703,147.55764770507812,57.45919418334961,31.56999969482422,13.498000144958496,45.63568115234375,54.364830017089844,56.56426239013672
2019-07-08,188.1896209716797,147.73089599609375,57.14828109741211,31.510000228881836,13.413000106811523,44.63577651977539,54.051090240478516,55.47799301147461
2019-07-09,189.13201904296875,147.8175048828125,57.07228088378906,31.540000915527344,13.456000328063965,44.67577362060547,53.570682525634766,55.272483825683594
2019-07-10,191.01678466796875,148.24099731445312,57.11867141723633,31.5,13.670000076293945,44.65577697753906,53.89422607421875,55.98687744140625
2019-07-11,190.8778839111328,148.19285583496094,56.753475189208984,31.540000915527344,13.557000160217285,44.3158073425293,53.99226760864258,56.23153305053711
2019-07-12,191.97900390625,147.37477111816406,57.09892654418945,31.59000015258789,13.638999938964844,44.385799407958984,54.01187515258789,56.378326416015625
2019-07-15,192.59402465820312,147.759765625,57.49374008178711,31.6299991607666,13.63599967956543,45.11573028564453,54.051090240478516,56.192386627197266
2019-07-16,191.60203552246094,146.93203735351562,57.424644470214844,31.549999237060547,13.526000022888184,44.915748596191406,53.64911651611328,56.251102447509766
2019-07-17,190.65963745117188,147.61538696289062,57.17789077758789,31.6299991607666,13.744999885559082,44.69577407836914,53.600093841552734,55.752010345458984
2019-07-18,190.8778839111328,148.70298767089844,57.06932067871094,31.709999084472656,13.9350004196167,44.37580490112305,53.462833404541016,56.466400146484375
2019-07-19,189.4792022705078,146.5470428466797,57.246986389160156,31.6299991607666,13.734000205993652,44.405799865722656,53.600093841552734,56.4859733581543
2019-07-22,190.9870147705078,146.25830078125,57.151241302490234,31.540000915527344,13.734000205993652,44.24581527709961,53.67852783203125,56.838279724121094
2019-07-23,192.23692321777344,145.45945739746094,57.422672271728516,31.520000457763672,13.656000137329102,45.20572280883789,54.10991668701172,56.838279724121094
2019-07-24,193.5860137939453,145.46905517578125,57.629947662353516,31.489999771118164,13.729000091552734,45.6956787109375,54.17854309082031,56.5446891784668
2019-07-25,191.75083923339844,145.05520629882812,56.927188873291016,31.68000030517578,13.625,45.50569152832031,53.600093841552734,55.771583557128906
2019-07-26,193.72488403320312,145.77703857421875,57.128543853759766,31.790000915527344,13.651000022888184,45.50569152832031,53.73735427856445,55.90858840942383
2019-07-29,193.0602569580078,146.3352813720703,57.15815353393555,31.81999969482422,13.741000175476074,45.4556999206543,53.668724060058594,55.22355270385742
2019-07-30,192.2270050048828,145.39205932617188,56.7238655090332,31.780000686645508,13.786999702453613,45.03573989868164,53.3255729675293,55.125694274902344
2019-07-31,189.56849670410156,144.7953338623047,56.51067352294922,31.790000915527344,13.605999946594238,44.67577362060547,53.286354064941406,54.215576171875
2019-08-01,188.62608337402344,146.0465545654297,56.842308044433594,31.809999465942383,13.930000305175781,43.37589645385742,53.276554107666016,53.520751953125
2019-08-02,185.8485107421875,146.08505249023438,55.96485137939453,31.760000228881836,13.883999824523926,42.71596145629883,53.00203323364258,52.60084915161133
2019-08-05,179.2815704345703,143.871337890625,54.720218658447266,31.709999084472656,14.074999809265137,40.716148376464844,51.68825912475586,50.35002517700195
2019-08-06,181.7913055419922,145.50753784179688,55.085418701171875,31.700000762939453,14.190999984741211,41.1361083984375,52.34514236450195,50.721900939941406
2019-08-07,182.77337646484375,145.89256286621094,55.825679779052734,31.799999237060547,14.406000137329102,41.1361083984375,52.70790100097656,50.80018997192383
2019-08-08,186.75123596191406,147.576904296875,55.99742126464844,31.850000381469727,14.482999801635742,41.98603057861328,53.080467224121094,51.211212158203125
2019-08-09,184.99542236328125,147.5383758544922,55.7467155456543,31.760000228881836,14.437999725341797,41.26609802246094,52.52162170410156,51.025272369384766
2019-08-12,182.87257385253906,147.2015380859375,55.37165069580078,31.600000381469727,14.567000389099121,41.29609298706055,52.021602630615234,50.44788360595703
2019-08-13,186.8802032470703,147.307373046875,55.869110107421875,31.68000030517578,14.479000091552734,42.68595886230469,52.609859466552734,51.31885528564453
2019-08-14,181.29530334472656,146.11390686035156,54.575130462646484,31.610000610351562,14.583999633789062,41.766048431396484,51.33530044555664,50.08579635620117
2019-08-15,181.08697509765625,147.9137420654297,54.656063079833984,31.739999771118164,14.677000045776367,42.46598434448242,51.82551574707031,50.35980987548828
2019-08-16,183.99351501464844,148.86659240722656,55.21372985839844,31.770000457763672,14.581999778747559,43.355899810791016,52.364749908447266,51.083988189697266
2019-08-19,186.91986083984375,149.6943359375,55.71710968017578,31.790000915527344,14.414999961853027,45.25571823120117,52.354949951171875,51.005699157714844
2019-08-20,185.47157287597656,149.4729766845703,55.697364807128906,31.84000015258789,14.527999877929688,45.045738220214844,52.247100830078125,51.64180374145508
2019-08-21,187.1182861328125,150.37771606445312,56.00334548950195,31.8799991607666,14.477999687194824,45.345706939697266,52.423580169677734,52.28769302368164
2019-08-22,186.51316833496094,150.59906005859375,55.76646041870117,31.81999969482422,14.440999984741211,44.77576446533203,52.34514236450195,51.23078155517578
2019-08-23,180.61085510253906,148.808837890625,55.085418701171875,31.670000076293945,14.729999542236328,43.58587646484375,51.75688552856445,50.5653190612793
2019-08-26,183.3388214111328,150.6953125,55.47035217285156,31.829999923706055,14.730999946594238,44.305809020996094,52.51181411743164,50.67296600341797
